timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1633033144585,197,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,139,0,0
1633033144782,5,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1556,2224,1,1,null,0,0,0
1633033144782,5,5. Post the Article,201,Created,Editor User 1-1,text,true,,1556,2224,1,1,http://192.168.1.87/perf/api/posts,5,0,0
1633033144788,195,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033144788,195,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,137,0,0
1633033144983,5,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1074,1768,1,1,null,0,0,0
1633033144983,5,5. Post the Article,201,Created,Editor User 1-1,text,true,,1074,1768,1,1,http://192.168.1.87/perf/api/posts,5,0,0
1633033144988,791,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033144989,791,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,733,0,0
1633033145780,4,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,837,1536,1,1,null,0,0,0
1633033145780,4,5. Post the Article,201,Created,Editor User 1-1,text,true,,837,1536,1,1,http://192.168.1.87/perf/api/posts,4,0,0
1633033145784,99,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033145784,99,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,40,0,0
1633033145883,55,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,940,1606,1,1,null,0,1,0
1633033145884,55,5. Post the Article,201,Created,Editor User 1-1,text,true,,940,1606,1,1,http://192.168.1.87/perf/api/posts,55,0,0
1633033145940,72,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033145940,72,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,8,0,0
1633033146013,9,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,895,1591,1,1,null,0,1,0
1633033146013,9,5. Post the Article,201,Created,Editor User 1-1,text,true,,895,1591,1,1,http://192.168.1.87/perf/api/posts,9,0,0
1633033146023,63,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033146023,63,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,5,0,0
1633033146086,8,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1324,2016,1,1,null,0,2,0
1633033146087,8,5. Post the Article,201,Created,Editor User 1-1,text,true,,1324,2016,1,1,http://192.168.1.87/perf/api/posts,8,0,0
1633033146096,71,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033146096,71,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,14,0,0
1633033146167,7,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,989,1683,1,1,null,0,0,0
1633033146167,7,5. Post the Article,201,Created,Editor User 1-1,text,true,,989,1683,1,1,http://192.168.1.87/perf/api/posts,7,0,0
1633033146174,73,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033146174,73,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,8,0,0
1633033146247,57,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,944,1626,1,1,null,0,0,0
1633033146247,57,5. Post the Article,201,Created,Editor User 1-1,text,true,,944,1626,1,1,http://192.168.1.87/perf/api/posts,57,0,0
1633033146304,1725,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,1,0
1633033146304,1725,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,1657,0,0
1633033148030,4,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,917,1583,1,1,null,0,0,0
1633033148030,4,5. Post the Article,201,Created,Editor User 1-1,text,true,,917,1583,1,1,http://192.168.1.87/perf/api/posts,4,0,0
1633033148034,87,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033148034,87,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,30,0,0
1633033148121,7,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1659,2340,1,1,null,0,0,0
1633033148121,7,5. Post the Article,201,Created,Editor User 1-1,text,true,,1659,2340,1,1,http://192.168.1.87/perf/api/posts,7,0,0
1633033148128,60,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033148128,60,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,2,0,0
1633033148188,4,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,1087,1768,1,1,null,0,2,0
1633033148189,4,5. Post the Article,201,Created,Editor User 1-1,text,true,,1087,1768,1,1,http://192.168.1.87/perf/api/posts,4,0,0
1633033148194,85,4. Open Edit Post Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,758322,12438,1,1,null,0,0,0
1633033148194,85,4. Open Edit Post Page,200,OK,Editor User 1-1,text,true,,758322,12438,1,1,http://192.168.1.87/perf/admin/app/editor/editpost.cshtml,2,0,0
1633033148279,5,5. Post the Article,200,"Number of samples in transaction : 1, number of failing samples : 0",Editor User 1-1,,true,,967,1631,1,1,null,0,1,0
1633033148280,5,5. Post the Article,201,Created,Editor User 1-1,text,true,,967,1631,1,1,http://192.168.1.87/perf/api/posts,5,0,0
